Time,X,Y,Vx,Vy,Speed,Fuel,Mass,Angle,Stage
16.080000,96.330319,643.599131,11.719847,0.061368,11.720008,0.000000,0.150000,1.342507,1
16.090000,96.447517,643.598764,11.719847,-0.036732,11.719905,0.000000,0.150000,1.342333,1
16.100000,96.564716,643.597416,11.719847,-0.134832,11.720623,0.000000,0.150000,1.342158,1
16.110000,96.681914,643.595086,11.719847,-0.232932,11.722162,0.000000,0.150000,1.341984,1
16.120000,96.799113,643.591776,11.719847,-0.331031,11.724522,0.000000,0.150000,1.341809,1
16.130000,96.916311,643.587485,11.719847,-0.429128,11.727701,0.000000,0.150000,1.341635,1
16.140000,97.033510,643.582213,11.719847,-0.527224,11.731700,0.000000,0.150000,1.341460,1
16.150000,97.150708,643.575959,11.719847,-0.625317,11.736518,0.000000,0.150000,1.341286,1
16.160000,97.267907,643.568725,11.719847,-0.723408,11.742152,0.000000,0.150000,1.341111,1
16.170000,97.385105,643.560510,11.719847,-0.821496,11.748603,0.000000,0.150000,1.340936,1
16.180000,97.502304,643.551314,11.719847,-0.919581,11.755869,0.000000,0.150000,1.340762,1
16.190000,97.619502,643.541138,11.719847,-1.017661,11.763947,0.000000,0.150000,1.340587,1
16.200000,97.736701,643.529981,11.719847,-1.115737,11.772837,0.000000,0.150000,1.340413,1
16.210000,97.853899,643.517842,11.719847,-1.213809,11.782536,0.000000,0.150000,1.340238,1
16.220000,97.971098,643.504724,11.719847,-1.311875,11.793042,0.000000,0.150000,1.340064,1
16.230000,98.088296,643.490624,11.719847,-1.409935,11.804353,0.000000,0.150000,1.339889,1
16.240000,98.205495,643.475544,11.719847,-1.507989,11.816465,0.000000,0.150000,1.339715,1
16.250000,98.322693,643.459484,11.719847,-1.606037,11.829378,0.000000,0.150000,1.339540,1
16.260000,98.439891,643.442443,11.719847,-1.704077,11.843087,0.000000,0.150000,1.339366,1
16.270000,98.557090,643.424422,11.719847,-1.802110,11.857589,0.000000,0.150000,1.339191,1
16.280000,98.674288,643.405421,11.719847,-1.900135,11.872882,0.000000,0.150000,1.339017,1
16.290000,98.791487,643.385439,11.719847,-1.998152,11.888963,0.000000,0.150000,1.338842,1
16.300000,98.908685,643.364478,11.719847,-2.096160,11.905827,0.000000,0.150000,1.338668,1
16.310000,99.025884,643.342536,11.719847,-2.194158,11.923471,0.000000,0.150000,1.338493,1
16.320000,99.143082,643.319615,11.719847,-2.292147,11.941891,0.000000,0.150000,1.338318,1
16.330000,99.260281,643.295713,11.719847,-2.390126,11.961084,0.000000,0.150000,1.338144,1
16.340000,99.377479,643.270832,11.719847,-2.488094,11.981045,0.000000,0.150000,1.337969,1
16.350000,99.494678,643.244972,11.719847,-2.586052,12.001770,0.000000,0.150000,1.337795,1
16.360000,99.611876,643.218132,11.719847,-2.683997,12.023255,0.000000,0.150000,1.337620,1
16.370000,99.729075,643.190313,11.719847,-2.781931,12.045496,0.000000,0.150000,1.337446,1
16.380000,99.846273,643.161514,11.719847,-2.879853,12.068487,0.000000,0.150000,1.337271,1
16.390000,99.963472,643.131737,11.719847,-2.977761,12.092224,0.000000,0.150000,1.337097,1
16.400000,100.080670,643.100980,11.719847,-3.075657,12.116703,0.000000,0.150000,1.336922,1
16.410000,100.197869,643.069245,11.719847,-3.173538,12.141918,0.000000,0.150000,1.336748,1
16.420000,100.315067,643.036531,11.719847,-3.271406,12.167864,0.000000,0.150000,1.336573,1
16.430000,100.432266,643.002838,11.719847,-3.369259,12.194537,0.000000,0.150000,1.336399,1
16.440000,100.549464,642.968167,11.719847,-3.467097,12.221931,0.000000,0.150000,1.336224,1
16.450000,100.666662,642.932518,11.719847,-3.564920,12.250040,0.000000,0.150000,1.336050,1
16.460000,100.783861,642.895890,11.719847,-3.662727,12.278860,0.000000,0.150000,1.335875,1
16.470000,100.901059,642.858285,11.719847,-3.760517,12.308384,0.000000,0.150000,1.335700,1
16.480000,101.018258,642.819702,11.719847,-3.858291,12.338607,0.000000,0.150000,1.335526,1
16.490000,101.135456,642.780142,11.719847,-3.956047,12.369524,0.000000,0.150000,1.335351,1
16.500000,101.252655,642.739604,11.719847,-4.053786,12.401129,0.000000,0.150000,1.335177,1
16.510000,101.369853,642.698089,11.719847,-4.151507,12.433416,0.000000,0.150000,1.335002,1
16.520000,101.487052,642.655597,11.719847,-4.249210,12.466379,0.000000,0.150000,1.334828,1
16.530000,101.604250,642.612128,11.719847,-4.346893,12.500012,0.000000,0.150000,1.334653,1
16.540000,101.721449,642.567682,11.719847,-4.444557,12.534309,0.000000,0.150000,1.334479,1
16.550000,101.838647,642.522260,11.719847,-4.542201,12.569265,0.000000,0.150000,1.334304,1
16.560000,101.955846,642.475862,11.719847,-4.639825,12.604872,0.000000,0.150000,1.334130,1
16.570000,102.073044,642.428488,11.719847,-4.737429,12.641126,0.000000,0.150000,1.333955,1
16.580000,102.190243,642.380138,11.719847,-4.835011,12.678019,0.000000,0.150000,1.333781,1
16.590000,102.307441,642.330812,11.719847,-4.932572,12.715545,0.000000,0.150000,1.333606,1
16.600000,102.424640,642.280511,11.719847,-5.030110,12.753699,0.000000,0.150000,1.333432,1
16.610000,102.541838,642.229235,11.719847,-5.127627,12.792474,0.000000,0.150000,1.333257,1
16.620000,102.659037,642.176983,11.719847,-5.225120,12.831863,0.000000,0.150000,1.333082,1
16.630000,102.776235,642.123758,11.719847,-5.322590,12.871860,0.000000,0.150000,1.332908,1
16.640000,102.893434,642.069557,11.719847,-5.420037,12.912460,0.000000,0.150000,1.332733,1
16.650000,103.010632,642.014383,11.719847,-5.517459,12.953655,0.000000,0.150000,1.332559,1
16.660000,103.127830,641.958234,11.719847,-5.614856,12.995439,0.000000,0.150000,1.332384,1
16.670000,103.245029,641.901112,11.719847,-5.712229,13.037806,0.000000,0.150000,1.332210,1
16.680000,103.362227,641.843016,11.719847,-5.809576,13.080749,0.000000,0.150000,1.332035,1
16.690000,103.479426,641.783947,11.719847,-5.906898,13.124262,0.000000,0.150000,1.331861,1
16.700000,103.596624,641.723905,11.719847,-6.004193,13.168339,0.000000,0.150000,1.331686,1
16.710000,103.713823,641.662890,11.719847,-6.101461,13.212973,0.000000,0.150000,1.331512,1
16.720000,103.831021,641.600903,11.719847,-6.198702,13.258157,0.000000,0.150000,1.331337,1
16.730000,103.948220,641.537944,11.719847,-6.295916,13.303886,0.000000,0.150000,1.331163,1
16.740000,104.065418,641.474013,11.719847,-6.393101,13.350152,0.000000,0.150000,1.330988,1
16.750000,104.182617,641.409111,11.719847,-6.490258,13.396950,0.000000,0.150000,1.330814,1
16.760000,104.299815,641.343237,11.719847,-6.587386,13.444273,0.000000,0.150000,1.330639,1
16.770000,104.417014,641.276392,11.719847,-6.684485,13.492115,0.000000,0.150000,1.330464,1
16.780000,104.534212,641.208576,11.719847,-6.781554,13.540469,0.000000,0.150000,1.330290,1
16.790000,104.651411,641.139790,11.719847,-6.878593,13.589329,0.000000,0.150000,1.330115,1
16.800000,104.768609,641.070034,11.719847,-6.975602,13.638689,0.000000,0.150000,1.329941,1
16.810000,104.885808,640.999309,11.719847,-7.072579,13.688543,0.000000,0.150000,1.329766,1
16.820000,105.003006,640.927613,11.719847,-7.169525,13.738883,0.000000,0.150000,1.329592,1
16.830000,105.120205,640.854949,11.719847,-7.266439,13.789705,0.000000,0.150000,1.329417,1
16.840000,105.237403,640.781316,11.719847,-7.363321,13.841001,0.000000,0.150000,1.329243,1
16.850000,105.354601,640.706714,11.719847,-7.460170,13.892767,0.000000,0.150000,1.329068,1
16.860000,105.471800,640.631144,11.719847,-7.556986,13.944994,0.000000,0.150000,1.328894,1
16.870000,105.588998,640.554607,11.719847,-7.653769,13.997678,0.000000,0.150000,1.328719,1
16.880000,105.706197,640.477101,11.719847,-7.750517,14.050813,0.000000,0.150000,1.328545,1
16.890000,105.823395,640.398629,11.719847,-7.847231,14.104392,0.000000,0.150000,1.328370,1
16.900000,105.940594,640.319190,11.719847,-7.943911,14.158409,0.000000,0.150000,1.328196,1
16.910000,106.057792,640.238784,11.719847,-8.040555,14.212858,0.000000,0.150000,1.328021,1
16.920000,106.174991,640.157413,11.719847,-8.137163,14.267735,0.000000,0.150000,1.327846,1
16.930000,106.292189,640.075075,11.719847,-8.233736,14.323031,0.000000,0.150000,1.327672,1
16.940000,106.409388,639.991773,11.719847,-8.330271,14.378743,0.000000,0.150000,1.327497,1
16.950000,106.526586,639.907505,11.719847,-8.426771,14.434864,0.000000,0.150000,1.327323,1
16.960000,106.643785,639.822273,11.719847,-8.523232,14.491388,0.000000,0.150000,1.327148,1
16.970000,106.760983,639.736076,11.719847,-8.619656,14.548309,0.000000,0.150000,1.326974,1
16.980000,106.878182,639.648916,11.719847,-8.716042,14.605623,0.000000,0.150000,1.326799,1
16.990000,106.995380,639.560792,11.719847,-8.812389,14.663323,0.000000,0.150000,1.326625,1
17.000000,107.112579,639.471705,11.719847,-8.908698,14.721403,0.000000,0.150000,1.326450,1
17.010000,107.229777,639.381655,11.719847,-9.004967,14.779860,0.000000,0.150000,1.326276,1
17.020000,107.346976,639.290643,11.719847,-9.101196,14.838686,0.000000,0.150000,1.326101,1
17.030000,107.464174,639.198669,11.719847,-9.197385,14.897876,0.000000,0.150000,1.325927,1
17.040000,107.581372,639.105734,11.719847,-9.293533,14.957426,0.000000,0.150000,1.325752,1
17.050000,107.698571,639.011838,11.719847,-9.389641,15.017329,0.000000,0.150000,1.325578,1
17.060000,107.815769,638.916981,11.719847,-9.485707,15.077581,0.000000,0.150000,1.325403,1
17.070000,107.932968,638.821163,11.719847,-9.581731,15.138177,0.000000,0.150000,1.325229,1
17.080000,108.050166,638.724386,11.719847,-9.677713,15.199110,0.000000,0.150000,1.325054,1
17.090000,108.167365,638.626650,11.719847,-9.773652,15.260377,0.000000,0.150000,1.324879,1
17.100000,108.284563,638.527954,11.719847,-9.869548,15.321971,0.000000,0.150000,1.324705,1
17.110000,108.401762,638.428300,11.719847,-9.965401,15.383889,0.000000,0.150000,1.324530,1
17.120000,108.518960,638.327688,11.719847,-10.061210,15.446125,0.000000,0.150000,1.324356,1
17.130000,108.636159,638.226118,11.719847,-10.156974,15.508673,0.000000,0.150000,1.324181,1
17.140000,108.753357,638.123591,11.719847,-10.252694,15.571531,0.000000,0.150000,1.324007,1
17.150000,108.870556,638.020108,11.719847,-10.348369,15.634691,0.000000,0.150000,1.323832,1
17.160000,108.987754,637.915668,11.719847,-10.443998,15.698150,0.000000,0.150000,1.323658,1
17.170000,109.104953,637.810272,11.719847,-10.539582,15.761904,0.000000,0.150000,1.323483,1
17.180000,109.222151,637.703921,11.719847,-10.635119,15.825947,0.000000,0.150000,1.323309,1
17.190000,109.339350,637.596615,11.719847,-10.730610,15.890274,0.000000,0.150000,1.323134,1
17.200000,109.456548,637.488354,11.719847,-10.826053,15.954882,0.000000,0.150000,1.322960,1
17.210000,109.573747,637.379140,11.719847,-10.921449,16.019765,0.000000,0.150000,1.322785,1
17.220000,109.690945,637.268972,11.719847,-11.016797,16.084920,0.000000,0.150000,1.322611,1
17.230000,109.808143,637.157851,11.719847,-11.112097,16.150341,0.000000,0.150000,1.322436,1
17.240000,109.925342,637.045777,11.719847,-11.207349,16.216026,0.000000,0.150000,1.322261,1
17.250000,110.042540,636.932752,11.719847,-11.302551,16.281968,0.000000,0.150000,1.322087,1
17.260000,110.159739,636.818775,11.719847,-11.397703,16.348164,0.000000,0.150000,1.321912,1
17.270000,110.276937,636.703847,11.719847,-11.492806,16.414610,0.000000,0.150000,1.321738,1
17.280000,110.394136,636.587968,11.719847,-11.587859,16.481302,0.000000,0.150000,1.321563,1
17.290000,110.511334,636.471139,11.719847,-11.682861,16.548235,0.000000,0.150000,1.321389,1
17.300000,110.628533,636.353361,11.719847,-11.777812,16.615405,0.000000,0.150000,1.321214,1
17.310000,110.745731,636.234634,11.719847,-11.872712,16.682809,0.000000,0.150000,1.321040,1
17.320000,110.862930,636.114958,11.719847,-11.967560,16.750442,0.000000,0.150000,1.320865,1
17.330000,110.980128,635.994335,11.719847,-12.062356,16.818301,0.000000,0.150000,1.320691,1
17.340000,111.097327,635.872764,11.719847,-12.157099,16.886381,0.000000,0.150000,1.320516,1
17.350000,111.214525,635.750246,11.719847,-12.251789,16.954680,0.000000,0.150000,1.320342,1
17.360000,111.331724,635.626782,11.719847,-12.346426,17.023192,0.000000,0.150000,1.320167,1
17.370000,111.448922,635.502372,11.719847,-12.441009,17.091914,0.000000,0.150000,1.319993,1
17.380000,111.566121,635.377016,11.719847,-12.535538,17.160843,0.000000,0.150000,1.319818,1
17.390000,111.683319,635.250716,11.719847,-12.630013,17.229975,0.000000,0.150000,1.319643,1
17.400000,111.800518,635.123472,11.719847,-12.724433,17.299307,0.000000,0.150000,1.319469,1
17.410000,111.917716,634.995284,11.719847,-12.818797,17.368834,0.000000,0.150000,1.319294,1
17.420000,112.034915,634.866153,11.719847,-12.913106,17.438553,0.000000,0.150000,1.319120,1
17.430000,112.152113,634.736079,11.719847,-13.007359,17.508461,0.000000,0.150000,1.318945,1
17.440000,112.269311,634.605064,11.719847,-13.101556,17.578555,0.000000,0.150000,1.318771,1
17.450000,112.386510,634.473107,11.719847,-13.195696,17.648830,0.000000,0.150000,1.318596,1
17.460000,112.503708,634.340209,11.719847,-13.289778,17.719284,0.000000,0.150000,1.318422,1
17.470000,112.620907,634.206371,11.719847,-13.383804,17.789914,0.000000,0.150000,1.318247,1
17.480000,112.738105,634.071593,11.719847,-13.477771,17.860715,0.000000,0.150000,1.318073,1
17.490000,112.855304,633.935876,11.719847,-13.571680,17.931685,0.000000,0.150000,1.317898,1
17.500000,112.972502,633.799221,11.719847,-13.665531,18.002821,0.000000,0.150000,1.317724,1
17.510000,113.089701,633.661628,11.719847,-13.759323,18.074119,0.000000,0.150000,1.317549,1
17.520000,113.206899,633.523097,11.719847,-13.853055,18.145577,0.000000,0.150000,1.317375,1
17.530000,113.324098,633.383630,11.719847,-13.946727,18.217190,0.000000,0.150000,1.317200,1
17.540000,113.441296,633.243227,11.719847,-14.040340,18.288957,0.000000,0.150000,1.317025,1
17.550000,113.558495,633.101888,11.719847,-14.133892,18.360875,0.000000,0.150000,1.316851,1
17.560000,113.675693,632.959614,11.719847,-14.227383,18.432939,0.000000,0.150000,1.316676,1
17.570000,113.792892,632.816406,11.719847,-14.320813,18.505148,0.000000,0.150000,1.316502,1
17.580000,113.910090,632.672264,11.719847,-14.414182,18.577499,0.000000,0.150000,1.316327,1
17.590000,114.027289,632.527189,11.719847,-14.507488,18.649988,0.000000,0.150000,1.316153,1
17.600000,114.144487,632.381182,11.719847,-14.600733,18.722612,0.000000,0.150000,1.315978,1
17.610000,114.261686,632.234243,11.719847,-14.693914,18.795370,0.000000,0.150000,1.315804,1
17.620000,114.378884,632.086372,11.719847,-14.787033,18.868258,0.000000,0.150000,1.315629,1
17.630000,114.496082,631.937571,11.719847,-14.880088,18.941274,0.000000,0.150000,1.315455,1
17.640000,114.613281,631.787841,11.719847,-14.973080,19.014414,0.000000,0.150000,1.315280,1
17.650000,114.730479,631.637180,11.719847,-15.066008,19.087677,0.000000,0.150000,1.315106,1
17.660000,114.847678,631.485592,11.719847,-15.158871,19.161059,0.000000,0.150000,1.314931,1
17.670000,114.964876,631.333075,11.719847,-15.251670,19.234559,0.000000,0.150000,1.314757,1
17.680000,115.082075,631.179631,11.719847,-15.344403,19.308173,0.000000,0.150000,1.314582,1
17.690000,115.199273,631.025260,11.719847,-15.437071,19.381898,0.000000,0.150000,1.314407,1
17.700000,115.316472,630.869964,11.719847,-15.529673,19.455734,0.000000,0.150000,1.314233,1
17.710000,115.433670,630.713741,11.719847,-15.622209,19.529676,0.000000,0.150000,1.314058,1
17.720000,115.550869,630.556595,11.719847,-15.714679,19.603723,0.000000,0.150000,1.313884,1
17.730000,115.668067,630.398524,11.719847,-15.807081,19.677872,0.000000,0.150000,1.313709,1
17.740000,115.785266,630.239530,11.719847,-15.899417,19.752121,0.000000,0.150000,1.313535,1
17.750000,115.902464,630.079613,11.719847,-15.991685,19.826467,0.000000,0.150000,1.313360,1
17.760000,116.019663,629.918774,11.719847,-16.083885,19.900909,0.000000,0.150000,1.313186,1
17.770000,116.136861,629.757014,11.719847,-16.176016,19.975443,0.000000,0.150000,1.313011,1
17.780000,116.254060,629.594333,11.719847,-16.268080,20.050068,0.000000,0.150000,1.312837,1
17.790000,116.371258,629.430732,11.719847,-16.360074,20.124782,0.000000,0.150000,1.312662,1
17.800000,116.488457,629.266212,11.719847,-16.451999,20.199581,0.000000,0.150000,1.312488,1
17.810000,116.605655,629.100774,11.719847,-16.543854,20.274465,0.000000,0.150000,1.312313,1
17.820000,116.722853,628.934417,11.719847,-16.635640,20.349431,0.000000,0.150000,1.312139,1
17.830000,116.840052,628.767144,11.719847,-16.727355,20.424476,0.000000,0.150000,1.311964,1
17.840000,116.957250,628.598954,11.719847,-16.819000,20.499599,0.000000,0.150000,1.311789,1
17.850000,117.074449,628.429848,11.719847,-16.910574,20.574798,0.000000,0.150000,1.311615,1
17.860000,117.191647,628.259827,11.719847,-17.002076,20.650071,0.000000,0.150000,1.311440,1
17.870000,117.308846,628.088892,11.719847,-17.093507,20.725414,0.000000,0.150000,1.311266,1
17.880000,117.426044,627.917044,11.719847,-17.184866,20.800828,0.000000,0.150000,1.311091,1
17.890000,117.543243,627.744282,11.719847,-17.276153,20.876309,0.000000,0.150000,1.310917,1
17.900000,117.660441,627.570608,11.719847,-17.367367,20.951856,0.000000,0.150000,1.310742,1
17.910000,117.777640,627.396023,11.719847,-17.458508,21.027466,0.000000,0.150000,1.310568,1
17.920000,117.894838,627.220528,11.719847,-17.549576,21.103138,0.000000,0.150000,1.310393,1
17.930000,118.012037,627.044122,11.719847,-17.640571,21.178870,0.000000,0.150000,1.310219,1
17.940000,118.129235,626.866807,11.719847,-17.731491,21.254661,0.000000,0.150000,1.310044,1
17.950000,118.246434,626.688584,11.719847,-17.822338,21.330507,0.000000,0.150000,1.309870,1
17.960000,118.363632,626.509453,11.719847,-17.913109,21.406408,0.000000,0.150000,1.309695,1
17.970000,118.480831,626.329414,11.719847,-18.003806,21.482362,0.000000,0.150000,1.309521,1
17.980000,118.598029,626.148470,11.719847,-18.094428,21.558366,0.000000,0.150000,1.309346,1
17.990000,118.715228,625.966620,11.719847,-18.184975,21.634420,0.000000,0.150000,1.309171,1
18.000000,118.832426,625.783866,11.719847,-18.275445,21.710521,0.000000,0.150000,1.308997,1
18.010000,118.949624,625.600208,11.719847,-18.365840,21.786668,0.000000,0.150000,1.308822,1
18.020000,119.066823,625.415646,11.719847,-18.456158,21.862859,0.000000,0.150000,1.308648,1
18.030000,119.184021,625.230182,11.719847,-18.546399,21.939092,0.000000,0.150000,1.308473,1
18.040000,119.301220,625.043816,11.719847,-18.636564,22.015366,0.000000,0.150000,1.308299,1
18.050000,119.418418,624.856550,11.719847,-18.726651,22.091679,0.000000,0.150000,1.308124,1
18.060000,119.535617,624.668383,11.719847,-18.816660,22.168029,0.000000,0.150000,1.307950,1
18.070000,119.652815,624.479317,11.719847,-18.906592,22.244416,0.000000,0.150000,1.307775,1
18.080000,119.770014,624.289353,11.719847,-18.996445,22.320836,0.000000,0.150000,1.307601,1
18.090000,119.887212,624.098491,11.719847,-19.086219,22.397290,0.000000,0.150000,1.307426,1
